CTE;Status;Empresa A;Empresa B;Motorista A;Motorista B;Dif Empresa;Dif Motorista;Maior Diferença;Margem B;Página A;Página B
2960;OK por arredondamento;19513.3;19513.3;20264.68;20264.56;0.0;0.12;0.12;;19.0;55.0
2961;OK por arredondamento;15230.5;15230.5;15816.97;15816.87;0.0;0.1;0.1;;19.0;56.0
2963;OK por arredondamento;16445.0;16445.0;17078.01;17078.13;0.0;-0.12;0.12;;19.0;55.0
2964;OK por arredondamento;9554.4;9554.4;9922.24;9922.25;0.0;-0.01;0.01;;19.0;55.0
2965;OK por arredondamento;11186.4;11186.4;11617.17;11617.07;0.0;0.1;0.1;;19.0;55.0
2966;OK por arredondamento;16461.25;16461.25;17094.88;17095.01;0.0;-0.13;0.13;;19.0;55.0
2967;OK por arredondamento;18982.6;18982.6;19713.62;19713.43;0.0;0.19;0.19;;19.0;55.0
2968;OK;8776.8;8776.8;9114.71;9114.71;0.0;0.0;0.0;;19.0;55.0
2969;OK por arredondamento;18914.0;18914.0;19642.38;19642.19;0.0;0.19;0.19;;19.0;55.0
2970;OK por arredondamento;18982.6;18982.6;19713.62;19713.43;0.0;0.19;0.19;;19.0;55.0
2971;Divergente;6515.1;6515.1;6394.45;6515.1;0.0;-120.65;120.65;;19.0;55.0
2972;Divergente;6493.5;6493.5;6373.25;6493.5;0.0;-120.25;120.25;;19.0;55.0
2973;OK por arredondamento;15024.35;15024.35;15602.91;15602.79;0.0;0.12;0.12;;19.0;55.0
2974;OK por arredondamento;9781.2;9781.2;10157.78;10157.77;0.0;0.01;0.01;;19.0;55.0
2975;OK;9739.6;9739.6;10114.57;10114.57;0.0;0.0;0.0;;19.0;55.0
2976;OK;9692.8;9692.8;10065.97;10065.97;0.0;0.0;0.0;;19.0;56.0
2977;OK por arredondamento;9500.4;9500.4;9866.17;9866.16;0.0;0.01;0.01;;19.0;56.0
2978;OK por arredondamento;14673.3;14673.3;15238.35;15238.22;0.0;0.13;0.13;;19.0;56.0
2979;OK;9583.6;9583.6;9952.57;9952.57;0.0;0.0;0.0;;19.0;56.0
2980;OK;3500.8;3500.8;3635.58;3635.58;0.0;0.0;0.0;;19.0;56.0
2981;OK;18792.0;18792.0;19515.49;19515.49;0.0;0.0;0.0;;19.0;56.0
2982;OK por arredondamento;4291.1;4291.1;4456.33;4456.31;0.0;0.02;0.02;;19.0;56.0
2983;OK;17990.4;17990.4;18683.03;18683.03;0.0;0.0;0.0;;19.0;56.0
2984;OK por arredondamento;24031.2;24031.2;24956.64;24956.4;0.0;0.24;0.24;;19.0;56.0
2985;Divergente;10586.1;10586.1;10082.0;10993.66;0.0;-911.66;911.66;;19.0;56.0
2986;OK;23745.6;23745.6;24659.81;24659.81;0.0;0.0;0.0;;19.0;56.0
2987;OK por arredondamento;14190.0;14190.0;14736.41;14736.32;0.0;0.09;0.09;;19.0;56.0
2988;OK;17865.6;17865.6;18553.43;18553.43;0.0;0.0;0.0;;19.0;56.0
2989;OK por arredondamento;14012.8;14012.8;14552.53;14552.29;0.0;0.24;0.24;;19.0;56.0
2990;OK por arredondamento;13804.0;13804.0;14335.69;14335.45;0.0;0.24;0.24;;19.0;56.0
2991;OK;22346.8;22346.8;23207.15;23207.15;0.0;0.0;0.0;;19.0;56.0
2993;OK por arredondamento;13827.2;13827.2;14359.79;14359.55;0.0;0.24;0.24;;19.0;56.0
2994;OK por arredondamento;14152.0;14152.0;14697.1;14696.85;0.0;0.25;0.25;;19.0;56.0
2995;Divergente;10028.0;10028.0;9351.11;10414.08;0.0;-1062.97;1062.97;;19.0;56.0
2996;Divergente;14389.8;14389.8;14030.06;14943.81;0.0;-913.75;913.75;;19.0;57.0
2997;Divergente;3736.0;3736.0;3623.92;3879.84;0.0;-255.92;255.92;;19.0;57.0
2998;Divergente;10188.0;10188.0;9500.31;10580.24;0.0;-1079.93;1079.93;;19.0;57.0
2999;Divergente;10280.0;10280.0;9586.1;10675.78;0.0;-1089.68;1089.68;;19.0;58.0
3000;OK por arredondamento;14260.3;14260.3;14809.44;14809.32;0.0;0.12;0.12;;19.0;57.0
3001;Divergente;4734.0;4734.0;4591.98;4916.26;0.0;-324.28;324.28;;19.0;57.0
3002;OK por arredondamento;14251.45;14251.45;14800.25;14800.13;0.0;0.12;0.12;;19.0;57.0
3003;OK;6358.4;6358.4;6603.2;6603.2;0.0;0.0;0.0;;19.0;57.0
3004;OK por arredondamento;8830.5;8830.5;9170.6;9170.47;0.0;0.13;0.13;;19.0;57.0
3005;Divergente;8820.8;8820.8;8582.4;9160.4;0.0;-578.0;578.0;;19.0;57.0
3006;OK por arredondamento;14709.5;14709.5;15276.05;15275.82;0.0;0.23;0.23;;19.0;57.0
3009;Divergente;16474.32;16474.32;16943.93;17108.58;0.0;-164.65;164.65;;19.0;57.0
3010;OK;8535.6;8535.6;8864.22;8864.22;0.0;0.0;0.0;;19.0;57.0
3011;OK;20710.8;20710.8;21508.17;21508.17;0.0;0.0;0.0;;19.0;57.0
3012;OK;21313.6;21313.6;22134.17;22134.17;0.0;0.0;0.0;;20.0;57.0
3014;OK por arredondamento;16670.5;16670.5;17312.55;17312.32;0.0;0.23;0.23;;20.0;57.0
3016;OK por arredondamento;10869.2;10869.2;11287.85;11287.66;0.0;0.19;0.19;;20.0;57.0
3017;OK por arredondamento;4446.75;4446.75;4618.01;4617.95;0.0;0.06;0.06;;20.0;57.0
3019;OK por arredondamento;23939.4;23939.4;24861.3;24861.07;0.0;0.23;0.23;;20.0;57.0
3020;OK por arredondamento;23735.4;23735.4;24649.45;24649.21;0.0;0.24;0.24;;20.0;57.0
3021;OK por arredondamento;8578.5;8578.5;8908.89;8908.77;0.0;0.12;0.12;;20.0;57.0
3022;OK por arredondamento;8755.25;8755.25;9092.45;9092.33;0.0;0.12;0.12;;20.0;58.0
3023;OK por arredondamento;8774.5;8774.5;9112.44;9112.32;0.0;0.12;0.12;;20.0;58.0
3024;OK por arredondamento;8541.75;8541.75;8870.73;8870.61;0.0;0.12;0.12;;20.0;58.0
3025;OK por arredondamento;8884.75;8884.75;9226.94;9226.81;0.0;0.13;0.13;;20.0;58.0
3026;Divergente;16275.96;16275.96;16739.92;16902.58;0.0;-162.66;162.66;;20.0;58.0
3027;OK por arredondamento;24276.0;24276.0;25210.86;25210.63;0.0;0.23;0.23;;20.0;58.0
3028;OK por arredondamento;24163.8;24163.8;25094.34;25094.11;0.0;0.23;0.23;;20.0;58.0
3029;Divergente;16460.4;16460.4;16929.62;17094.12;0.0;-164.5;164.5;;20.0;58.0
3030;Divergente;3788.0;3788.0;3674.36;3933.84;0.0;-259.48;259.48;;20.0;58.0
3031;OK por arredondamento;9579.8;9579.8;9948.87;9948.62;0.0;0.25;0.25;;20.0;58.0
3032;OK por arredondamento;9108.6;9108.6;9459.52;9459.28;0.0;0.24;0.24;;20.0;58.0
3033;OK por arredondamento;9264.4;9264.4;9621.32;9621.08;0.0;0.24;0.24;;20.0;58.0
3034;OK por arredondamento;9158.0;9158.0;9510.82;9510.58;0.0;0.24;0.24;;20.0;58.0
3035;OK por arredondamento;14849.0;14849.0;15420.93;15420.69;0.0;0.24;0.24;;20.0;58.0
3036;OK por arredondamento;14777.7;14777.7;15346.88;15346.64;0.0;0.24;0.24;;20.0;58.0
3037;Divergente;16690.08;16690.08;17165.84;17332.65;0.0;-166.81;166.81;;20.0;58.0
3038;OK por arredondamento;20265.3;20265.3;21045.4;21045.51;0.0;-0.11;0.11;;20.0;58.0
3039;Divergente;8475.25;8475.25;8257.32;8801.55;0.0;-544.23;544.23;;20.0;58.0
3040;OK por arredondamento;16691.5;16691.5;17334.36;17334.12;0.0;0.24;0.24;;20.0;58.0
3041;OK por arredondamento;24041.4;24041.4;24967.23;24966.99;0.0;0.24;0.24;;20.0;59.0
3042;OK por arredondamento;16614.5;16614.5;17254.4;17254.16;0.0;0.24;0.24;;20.0;59.0
3043;OK;16014.0;16014.0;16630.54;16630.54;0.0;0.0;0.0;;20.0;59.0
3044;OK por arredondamento;10378.2;10378.2;10778.01;10777.76;0.0;0.25;0.25;;20.0;59.0
3045;OK;18004.4;18004.4;18697.57;18697.57;0.0;0.0;0.0;;20.0;59.0
3046;OK;15993.6;15993.6;16609.35;16609.35;0.0;0.0;0.0;;20.0;59.0
3047;OK;13375.6;13375.6;13890.56;13890.56;0.0;0.0;0.0;;20.0;59.0
3048;OK;23443.2;23443.2;24345.76;24345.76;0.0;0.0;0.0;;20.0;59.0
3049;OK;16714.4;16714.4;17357.9;17357.9;0.0;0.0;0.0;;20.0;59.0
3050;OK por arredondamento;24235.2;24235.2;25168.49;25168.26;0.0;0.23;0.23;;20.0;59.0
3051;OK por arredondamento;1496.51;1496.51;1554.12;1554.13;0.0;-0.01;0.01;;20.0;59.0
3052;OK por arredondamento;24724.8;24724.8;25676.95;25676.7;0.0;0.25;0.25;;20.0;59.0
3053;OK;1469.53;1469.53;1526.11;1526.11;0.0;0.0;0.0;;20.0;61.0
3054;OK;11092.8;11092.8;11519.87;11519.87;0.0;0.0;0.0;;20.0;59.0
3055;OK;8088.0;8088.0;8399.39;8399.39;0.0;0.0;0.0;;20.0;59.0
3056;OK por arredondamento;19944.9;19944.9;20712.9;20712.78;0.0;0.12;0.12;;20.0;59.0
3057;OK;17937.6;17937.6;18628.2;18628.2;0.0;0.0;0.0;;20.0;59.0
3058;OK;24052.8;24052.8;24978.83;24978.83;0.0;0.0;0.0;;20.0;59.0
3059;OK;19676.8;19676.8;20434.36;20434.36;0.0;0.0;0.0;;20.0;59.0
3060;Divergente;16436.04;16436.04;16904.56;17068.83;0.0;-164.27;164.27;;20.0;59.0
3061;OK por arredondamento;20595.5;20595.5;21388.31;21388.43;0.0;-0.12;0.12;;20.0;59.0
3062;OK por arredondamento;21590.0;21590.0;22421.09;22421.22;0.0;-0.13;0.13;;20.0;60.0
3063;OK por arredondamento;16052.2;16052.2;16670.31;16670.21;0.0;0.1;0.1;;20.0;60.0
3064;OK;23832.0;23832.0;24749.53;24749.53;0.0;0.0;0.0;;20.0;60.0
3065;OK por arredondamento;4517.04;4517.04;4691.1;4690.95;0.0;0.15;0.15;;20.0;60.0
3066;Divergente;23601.6;23601.6;24510.26;23601.6;0.0;908.66;908.66;;20.0;60.0
3067;OK por arredondamento;12350.4;12350.4;12826.09;12825.89;0.0;0.2;0.2;;20.0;60.0
3068;OK por arredondamento;4756.0;4756.0;4939.27;4939.11;0.0;0.16;0.16;;20.0;60.0
3069;OK por arredondamento;8316.0;8316.0;8636.36;8636.17;0.0;0.19;0.19;;20.0;60.0
3070;Divergente;8563.65;8563.65;8355.35;8893.35;0.0;-538.0;538.0;;20.0;60.0
3071;OK por arredondamento;4346.64;4346.64;4513.98;4513.99;0.0;-0.01;0.01;;20.0;61.0
3072;Divergente;14169.4;14169.4;13802.95;14714.92;0.0;-911.97;911.97;;20.0;60.0
3073;OK por arredondamento;6075.41;6075.41;6309.31;6309.32;0.0;-0.01;0.01;;20.0;61.0
3075;OK por arredondamento;16052.2;16052.2;16670.31;16670.21;0.0;0.1;0.1;;21.0;60.0
3076;Divergente;1347.6;1347.6;1347.6;1399.48;0.0;-51.88;51.88;;21.0;60.0
3077;OK por arredondamento;7593.45;7593.45;7885.92;7885.8;0.0;0.12;0.12;;21.0;60.0
3078;Divergente;8171.1;8171.1;8485.88;9522.3;0.0;-1036.42;1036.42;;21.0;60.0
3079;Divergente;11695.0;11695.0;12145.49;13628.93;0.0;-1483.44;1483.44;;21.0;60.0
3081;OK por arredondamento;11430.0;11430.0;11870.28;11870.05;0.0;0.23;0.23;;21.0;60.0
3082;Divergente;13718.16;13718.16;14109.21;14246.31;0.0;-137.1;137.1;;21.0;60.0
3083;OK por arredondamento;11455.0;11455.0;11896.25;11896.02;0.0;0.23;0.23;;21.0;60.0
3084;Divergente;5936.0;5936.0;5787.6;6917.6;0.0;-1130.0;1130.0;;21.0;61.0
3085;OK por arredondamento;19643.35;19643.35;20399.74;20399.62;0.0;0.12;0.12;;21.0;60.0
3086;OK por arredondamento;20152.9;20152.9;20928.91;20928.79;0.0;0.12;0.12;;21.0;60.0
3087;OK;7846.4;7846.4;8148.49;8148.49;0.0;0.0;0.0;;21.0;61.0
3088;Divergente;8112.0;8112.0;7909.2;8424.31;0.0;-515.11;515.11;;21.0;61.0
3089;Divergente;4790.0;4790.0;4646.3;4974.42;0.0;-328.12;328.12;;21.0;61.0
3090;Divergente;4798.0;4798.0;4654.06;4982.72;0.0;-328.66;328.66;;21.0;61.0
3091;OK;9075.6;9075.6;9425.01;9425.01;0.0;0.0;0.0;;21.0;61.0
3092;OK;8935.2;8935.2;9279.21;9279.21;0.0;0.0;0.0;;21.0;61.0
3093;Divergente;7913.6;7913.6;7715.76;8218.27;0.0;-502.51;502.51;;21.0;61.0
3094;OK;9158.4;9158.4;9511.0;9511.0;0.0;0.0;0.0;;21.0;61.0
3095;OK;20488.0;20488.0;21276.79;21276.79;0.0;0.0;0.0;;21.0;61.0
3096;OK por arredondamento;24276.0;24276.0;25210.86;25210.63;0.0;0.23;0.23;;21.0;61.0
3099;Divergente;8524.8;8524.8;8294.4;8853.01;0.0;-558.61;558.61;;21.0;61.0
3100;OK por arredondamento;21539.0;21539.0;22368.12;22368.25;0.0;-0.13;0.13;;21.0;61.0
3101;Divergente;8498.9;8498.9;8269.2;8826.11;0.0;-556.91;556.91;;21.0;61.0
3102;OK por arredondamento;16389.75;16389.75;17020.63;17020.75;0.0;-0.12;0.12;;21.0;61.0
3104;OK por arredondamento;16363.75;16363.75;16993.63;16993.75;0.0;-0.12;0.12;;21.0;61.0
3105;OK por arredondamento;16349.3;16349.3;16978.66;16978.75;0.0;-0.09;0.09;;21.0;61.0
3107;Divergente;4788.0;4788.0;4644.36;4972.34;0.0;-327.98;327.98;;21.0;62.0
3108;Divergente;4766.0;4766.0;4623.02;4949.49;0.0;-326.47;326.47;;21.0;62.0
3109;OK por arredondamento;21632.5;21632.5;22465.22;22465.35;0.0;-0.13;0.13;;21.0;62.0
3110;Divergente;4928.0;4928.0;4780.16;5117.73;0.0;-337.57;337.57;;21.0;62.0
3111;Divergente;8839.3;8839.3;8600.4;9179.61;0.0;-579.21;579.21;;21.0;62.0
3112;OK por arredondamento;6476.4;6476.4;6725.9;6725.74;0.0;0.16;0.16;;21.0;62.0
3114;OK por arredondamento;4637.68;4637.68;4816.39;4816.23;0.0;0.16;0.16;;21.0;62.0
3115;OK por arredondamento;5240.88;5240.88;5442.83;5442.65;0.0;0.18;0.18;;21.0;62.0
3116;OK por arredondamento;19520.9;19520.9;20272.08;20272.45;0.0;-0.37;0.37;;21.0;62.0
3117;OK por arredondamento;15007.2;15007.2;15585.17;15584.98;0.0;0.19;0.19;;21.0;62.0
3118;Divergente;6345.0;6345.0;6227.5;6345.0;0.0;-117.5;117.5;;21.0;62.0
3119;OK por arredondamento;5020.48;5020.48;5213.94;5213.77;0.0;0.17;0.17;;21.0;62.0
3122;OK;23515.2;23515.2;24420.54;24420.54;0.0;0.0;0.0;;21.0;62.0
3123;Divergente;14056.0;14056.0;13704.6;14597.16;0.0;-892.56;892.56;;21.0;62.0
3124;OK por arredondamento;19809.25;19809.25;20571.53;20571.9;0.0;-0.37;0.37;;21.0;62.0
3126;OK por arredondamento;8900.5;8900.5;9243.3;9243.17;0.0;0.13;0.13;;21.0;62.0
3127;OK;7969.6;7969.6;8276.43;8276.43;0.0;0.0;0.0;;21.0;62.0
3128;OK por arredondamento;24592.2;24592.2;25539.24;25539.0;0.0;0.24;0.24;;21.0;62.0
3129;Divergente;4504.1;4504.1;4677.48;4485.28;0.0;192.2;192.2;;21.0;64.0
3130;OK por arredondamento;19355.0;19355.0;20099.8;20100.17;0.0;-0.37;0.37;;21.0;62.0
3131;OK;22093.8;22093.8;22944.41;22944.41;0.0;0.0;0.0;;21.0;62.0
3132;OK por arredondamento;14780.9;14780.9;15349.68;15349.96;0.0;-0.28;0.28;;21.0;63.0
3133;OK;23510.4;23510.4;24415.55;24415.55;0.0;0.0;0.0;;21.0;63.0
3134;OK;23476.8;23476.8;24380.66;24380.66;0.0;0.0;0.0;;21.0;63.0
3135;OK;23443.2;23443.2;24345.76;24345.76;0.0;0.0;0.0;;21.0;63.0
3136;OK;23366.4;23366.4;24266.01;24266.01;0.0;0.0;0.0;;21.0;63.0
3138;Divergente;6336.9;6336.9;6219.55;6580.87;0.0;-361.32;361.32;;21.0;63.0
3139;OK por arredondamento;15847.4;15847.4;16457.22;16457.52;0.0;-0.3;0.3;;21.0;63.0
3140;OK por arredondamento;21003.5;21003.5;21812.01;21812.13;0.0;-0.12;0.12;;21.0;63.0
3141;Divergente;6488.1;6488.1;6367.95;6737.89;0.0;-369.94;369.94;;21.0;63.0
3142;Divergente;17375.64;17375.64;17870.95;18044.6;0.0;-173.65;173.65;;21.0;63.0
3143;OK;12544.7;12544.7;13027.67;13027.67;0.0;0.0;0.0;;21.0;63.0
3144;Divergente;1336.2;1336.2;1336.2;1387.64;0.0;-51.44;51.44;;22.0;63.0
3145;OK por arredondamento;15878.0;15878.0;16489.21;16489.3;0.0;-0.09;0.09;;22.0;63.0
3146;OK;24187.2;24187.2;25118.41;25118.41;0.0;0.0;0.0;;22.0;63.0
3147;Divergente;14409.6;14409.6;14964.1;14774.95;0.0;189.15;189.15;;22.0;64.0
3148;OK;20030.4;20030.4;20801.57;20801.57;0.0;0.0;0.0;;22.0;63.0
3149;OK;24052.8;24052.8;24978.83;24978.83;0.0;0.0;0.0;;22.0;63.0
3150;OK;8766.0;8766.0;9103.49;9103.49;0.0;0.0;0.0;;22.0;63.0
3151;OK por arredondamento;13271.9;13271.9;13782.86;13782.87;0.0;-0.01;0.01;;22.0;63.0
3152;OK;20113.6;20113.6;20887.97;20887.97;0.0;0.0;0.0;;22.0;63.0
3153;OK;8776.8;8776.8;9114.71;9114.71;0.0;0.0;0.0;;22.0;63.0
3154;Divergente;7852.8;7852.8;7656.48;8155.13;0.0;-498.65;498.65;;22.0;64.0
3155;OK por arredondamento;12759.5;12759.5;13250.64;13250.74;0.0;-0.1;0.1;;22.0;64.0
3156;OK por arredondamento;9840.0;9840.0;10219.04;10218.84;0.0;0.2;0.2;;22.0;64.0
3157;OK;19718.4;19718.4;20477.56;20477.56;0.0;0.0;0.0;;22.0;64.0
3158;Divergente;8068.0;8068.0;7523.41;8378.62;0.0;-855.21;855.21;;22.0;64.0
3159;OK por arredondamento;24112.8;24112.8;25041.38;25041.14;0.0;0.24;0.24;;22.0;64.0
3160;OK por arredondamento;11970.0;11970.0;12430.94;12430.85;0.0;0.09;0.09;;22.0;64.0
3161;OK por arredondamento;19491.0;19491.0;20241.29;20241.4;0.0;-0.11;0.11;;22.0;64.0
3162;Divergente;7436.0;7436.0;7343.05;7722.29;0.0;-379.24;379.24;;22.0;64.0
3163;Divergente;9864.0;9864.0;9198.18;10243.76;0.0;-1045.58;1045.58;;22.0;64.0
3164;OK;19008.0;19008.0;19739.81;19739.81;0.0;0.0;0.0;;22.0;64.0
3165;OK;18912.0;18912.0;19640.11;19640.11;0.0;0.0;0.0;;22.0;64.0
3166;Divergente;9374.6;9374.6;9127.9;9735.52;0.0;-607.62;607.62;;22.0;64.0
3167;Divergente;4880.0;4880.0;4550.6;5067.88;0.0;-517.28;517.28;;22.0;64.0
3168;Divergente;2564.0;2564.0;2390.93;2662.71;0.0;-271.78;271.78;;22.0;64.0
3169;OK;20519.2;20519.2;21309.19;21309.19;0.0;0.0;0.0;;22.0;64.0
3170;OK;16714.4;16714.4;17357.9;17357.9;0.0;0.0;0.0;;22.0;65.0
3171;OK por arredondamento;484.88;484.88;503.56;503.55;0.0;0.01;0.01;;22.0;65.0
3172;OK;15993.6;15993.6;16609.35;16609.35;0.0;0.0;0.0;;22.0;64.0
3173;OK;13375.6;13375.6;13890.56;13890.56;0.0;0.0;0.0;;22.0;64.0
3174;Divergente;18720.7;16474.22;19441.45;16474.22;2246.48;2967.23;2967.23;;22.0;65.0
3175;OK por arredondamento;510.4;510.4;530.07;530.05;0.0;0.02;0.02;;22.0;65.0
3176;OK por arredondamento;849.12;849.12;881.84;881.81;0.0;0.03;0.03;;22.0;65.0
3177;OK;23755.2;23755.2;24669.78;24669.78;0.0;0.0;0.0;;22.0;65.0
3178;OK por arredondamento;5296.5;5296.5;5500.34;5500.42;0.0;-0.08;0.08;;22.0;65.0
3179;OK por arredondamento;18359.6;18359.6;19066.1;19066.44;0.0;-0.34;0.34;;22.0;65.0
3180;Divergente;18614.3;16380.58;16220.22;16380.58;2233.72;-160.36;2233.72;;22.0;65.0
3181;OK por arredondamento;16438.5;16438.5;17071.26;17071.38;0.0;-0.12;0.12;;22.0;65.0
3182;OK;13351.1;13351.1;13865.12;13865.12;0.0;0.0;0.0;;22.0;65.0
3183;OK por arredondamento;16445.0;16445.0;17078.01;17078.13;0.0;-0.12;0.12;;22.0;65.0
3184;Divergente;1340.4;1340.4;1340.4;1392.01;0.0;-51.61;51.61;;22.0;65.0
3185;Divergente;18477.5;16260.2;16100.78;16260.2;2217.3;-159.42;2217.3;;22.0;65.0
3186;OK;22000.0;22000.0;22847.0;22847.0;0.0;0.0;0.0;;22.0;65.0
3187;OK;13182.4;13182.4;13689.92;13689.92;0.0;0.0;0.0;;22.0;65.0
3188;OK;13199.2;13199.2;13707.37;13707.37;0.0;0.0;0.0;;22.0;65.0
3189;OK por arredondamento;13518.4;13518.4;14038.86;14038.85;0.0;0.01;0.01;;22.0;67.0
3190;OK por arredondamento;23959.8;23959.8;24882.49;24882.25;0.0;0.24;0.24;;22.0;65.0
3191;Divergente;6164.6;6164.6;5998.63;6164.6;0.0;-165.97;165.97;;22.0;65.0
3192;OK por arredondamento;21386.7;21386.7;22209.97;22210.09;0.0;-0.12;0.12;;22.0;65.0
3193;OK por arredondamento;23471.0;23471.0;24374.87;24374.63;0.0;0.24;0.24;;22.0;66.0
3194;OK por arredondamento;23304.4;23304.4;24201.86;24201.62;0.0;0.24;0.24;;22.0;66.0
3195;OK;26544.0;26544.0;27565.94;27565.94;0.0;0.0;0.0;;22.0;66.0
3197;Divergente;18720.0;16473.6;15901.44;16473.6;2246.4;-572.16;2246.4;;22.0;68.0
3199;OK por arredondamento;18992.6;18992.6;19723.72;19723.82;0.0;-0.1;0.1;;22.0;66.0
3200;OK por arredondamento;17741.3;17741.3;18424.25;18424.34;0.0;-0.09;0.09;;22.0;66.0
3201;OK por arredondamento;14500.0;14500.0;15058.0;15058.25;0.0;-0.25;0.25;;22.0;66.0
3202;OK;21331.2;21331.2;22152.45;22152.45;0.0;0.0;0.0;;22.0;66.0
3203;OK;18316.8;18316.8;19022.0;19022.0;0.0;0.0;0.0;;22.0;66.0
3204;OK por arredondamento;24104.5;24104.5;25032.4;25032.52;0.0;-0.12;0.12;;22.0;66.0
3205;Divergente;9169.4;9169.4;8928.1;9522.42;0.0;-594.32;594.32;;23.0;66.0
3206;OK;18483.2;18483.2;19194.8;19194.8;0.0;0.0;0.0;;23.0;66.0
3207;OK por arredondamento;20249.6;20249.6;21029.21;21029.2;0.0;0.01;0.01;;23.0;67.0
3208;OK por arredondamento;28128.0;28128.0;29210.93;29210.92;0.0;0.01;0.01;;23.0;68.0
3209;OK por arredondamento;29657.6;29657.6;30799.42;30799.41;0.0;0.01;0.01;;23.0;68.0
3210;OK por arredondamento;18647.7;18647.7;19365.79;19365.64;0.0;0.15;0.15;;23.0;66.0
3211;OK por arredondamento;5849.7;5849.7;6075.01;6074.91;0.0;0.1;0.1;;23.0;66.0
3212;OK;19200.0;19200.0;19939.2;19939.2;0.0;0.0;0.0;;23.0;68.0
3213;OK por arredondamento;18571.0;18571.0;19286.17;19285.98;0.0;0.19;0.19;;23.0;66.0
3214;OK;16568.1;16568.1;17205.97;17205.97;0.0;0.0;0.0;;23.0;66.0
3215;OK por arredondamento;12912.9;12912.9;13410.24;13410.05;0.0;0.19;0.19;;23.0;66.0
3216;Divergente;19916.5;19916.5;20683.45;19916.5;0.0;766.95;766.95;;23.0;68.0
3217;OK;16107.3;16107.3;16727.43;16727.43;0.0;0.0;0.0;;23.0;66.0
3218;OK;15320.0;15320.0;15909.82;15909.82;0.0;0.0;0.0;;23.0;67.0
3219;OK por arredondamento;13757.6;13757.6;14287.5;14287.27;0.0;0.23;0.23;;23.0;67.0
3220;OK por arredondamento;10577.7;10577.7;10985.19;10984.94;0.0;0.25;0.25;;23.0;68.0
3221;OK por arredondamento;13856.2;13856.2;14389.9;14389.66;0.0;0.24;0.24;;23.0;66.0
3222;OK por arredondamento;13038.3;13038.3;13540.47;13540.28;0.0;0.19;0.19;;23.0;66.0
3223;OK por arredondamento;12602.1;12602.1;13087.4;13087.28;0.0;0.12;0.12;;23.0;66.0
3224;OK por arredondamento;15536.4;15536.4;16134.79;16134.55;0.0;0.24;0.24;;23.0;67.0
3225;Divergente;6232.2;6232.2;6064.41;6472.14;0.0;-407.73;407.73;;23.0;67.0
3226;Divergente;6151.6;6151.6;5985.98;6388.44;0.0;-402.46;402.46;;23.0;67.0
3227;OK por arredondamento;12566.4;12566.4;13050.33;13050.21;0.0;0.12;0.12;;23.0;67.0
3228;OK por arredondamento;15902.7;15902.7;16515.19;16514.96;0.0;0.23;0.23;;23.0;67.0
3229;Divergente;6245.2;6245.2;6077.06;6485.64;0.0;-408.58;408.58;;23.0;67.0
3230;OK por arredondamento;12933.6;12933.6;13431.67;13431.55;0.0;0.12;0.12;;23.0;67.0
3231;OK;16337.7;16337.7;16966.7;16966.7;0.0;0.0;0.0;;23.0;67.0
3232;OK por arredondamento;12602.1;12602.1;13087.4;13087.28;0.0;0.12;0.12;;23.0;67.0
3233;Divergente;7652.7;7652.7;7652.7;7947.33;0.0;-294.63;294.63;;23.0;67.0
3234;OK;16352.1;16352.1;16981.66;16981.66;0.0;0.0;0.0;;23.0;67.0
3235;OK;16294.5;16294.5;16921.84;16921.84;0.0;0.0;0.0;;23.0;67.0
3236;OK;16416.9;16416.9;17048.95;17048.95;0.0;0.0;0.0;;23.0;67.0
3237;OK;9324.0;9324.0;9682.97;9682.97;0.0;0.0;0.0;;23.0;67.0
3238;OK por arredondamento;7945.8;7945.8;8251.95;8251.71;0.0;0.24;0.24;;23.0;67.0
3239;OK por arredondamento;8010.4;8010.4;8319.04;8318.8;0.0;0.24;0.24;;23.0;67.0
3240;OK por arredondamento;7988.3;7988.3;8296.08;8295.85;0.0;0.23;0.23;;23.0;68.0
3241;OK por arredondamento;7928.8;7928.8;8234.29;8234.06;0.0;0.23;0.23;;23.0;68.0
3242;OK;8928.0;8928.0;9271.73;9271.73;0.0;0.0;0.0;;23.0;68.0
3244;OK por arredondamento;7905.0;7905.0;8209.58;8209.34;0.0;0.24;0.24;;23.0;68.0
3245;OK;8960.4;8960.4;9305.38;9305.38;0.0;0.0;0.0;;23.0;68.0
3246;OK;26656.0;26656.0;27682.26;27682.26;0.0;0.0;0.0;;23.0;68.0
3247;OK por arredondamento;6585.8;6585.8;6839.55;6839.35;0.0;0.2;0.2;;23.0;68.0
3248;OK por arredondamento;23949.6;23949.6;24871.89;24871.66;0.0;0.23;0.23;;23.0;68.0
3249;OK por arredondamento;15764.1;15764.1;16371.26;16371.02;0.0;0.24;0.24;;23.0;68.0
3251;OK;9208.8;9208.8;9563.34;9563.34;0.0;0.0;0.0;;23.0;68.0
3252;OK por arredondamento;8404.8;8404.8;8728.63;8728.38;0.0;0.25;0.25;;23.0;68.0
3253;Divergente;5296.5;5296.5;5500.34;0.0;0.0;5500.34;5500.34;;23.0;70.0
3255;OK por arredondamento;2653.2;2653.2;2755.31;2755.35;0.0;-0.04;0.04;;23.0;69.0
3256;OK por arredondamento;24031.2;24031.2;24956.64;24956.4;0.0;0.24;0.24;;23.0;68.0
